Periodo,Trimestre,Entidad_Federativa,Sexo,Poblacion_ocupada_en_la_industria_manufacturera,Poblaci n_ocupada,Tasa_de_ocupaci n_en_la_industria_manufacturera
2020,2,Nacional,Hombres,4273521.333,27075204.29,15.783893220000000000000
2020,2,Nacional,Mujeres,2913505.332,17639863.33,16.51659810000000000000
2020,2,Aguascalientes,Hombres,ND,ND,ND0000000000000
2020,2,Aguascalientes,Mujeres,ND,ND,ND0000000000000
2020,2,Baja California,Hombres,ND,ND,ND0000000000000
2020,2,Baja California,Mujeres,ND,ND,ND0000000000000
2020,2,Baja California Sur,Hombres,ND,ND,ND0000000000000
2020,2,Baja California Sur,Mujeres,ND,ND,ND0000000000000
2020,2,Campeche,Hombres,ND,ND,ND0000000000000
2020,2,Campeche,Mujeres,ND,ND,ND0000000000000
2020,2,Coahuila,Hombres,ND,ND,ND0000000000000
2020,2,Coahuila,Mujeres,ND,ND,ND0000000000000
2020,2,Colima,Hombres,ND,ND,ND0000000000000
2020,2,Colima,Mujeres,ND,ND,ND0000000000000
2020,2,Chiapas,Hombres,ND,ND,ND0000000000000
2020,2,Chiapas,Mujeres,ND,ND,ND0000000000000
2020,2,Chihuahua,Hombres,ND,ND,ND0000000000000
2020,2,Chihuahua,Mujeres,ND,ND,ND0000000000000
2020,2,Ciudad de M xico,Hombres,ND,ND,ND0000000000000
2020,2,Ciudad de M xico,Mujeres,ND,ND,ND0000000000000
2020,2,Durango,Hombres,ND,ND,ND0000000000000
2020,2,Durango,Mujeres,ND,ND,ND0000000000000
2020,2,Guanajuato,Hombres,ND,ND,ND0000000000000
2020,2,Guanajuato,Mujeres,ND,ND,ND0000000000000
2020,2,Guerrero,Hombres,ND,ND,ND0000000000000
2020,2,Guerrero,Mujeres,ND,ND,ND0000000000000
2020,2,Hidalgo,Hombres,ND,ND,ND0000000000000
2020,2,Hidalgo,Mujeres,ND,ND,ND0000000000000
2020,2,Jalisco,Hombres,ND,ND,ND0000000000000
2020,2,Jalisco,Mujeres,ND,ND,ND0000000000000
2020,2,M xico,Hombres,ND,ND,ND0000000000000
2020,2,M xico,Mujeres,ND,ND,ND0000000000000
2020,2,Michoac n,Hombres,ND,ND,ND0000000000000
2020,2,Michoac n,Mujeres,ND,ND,ND0000000000000
2020,2,Morelos,Hombres,ND,ND,ND0000000000000
2020,2,Morelos,Mujeres,ND,ND,ND0000000000000
2020,2,Nayarit,Hombres,ND,ND,ND0000000000000
2020,2,Nayarit,Mujeres,ND,ND,ND0000000000000
2020,2,Nuevo Le n,Hombres,ND,ND,ND0000000000000
2020,2,Nuevo Le n,Mujeres,ND,ND,ND0000000000000
2020,2,Oaxaca,Hombres,ND,ND,ND0000000000000
2020,2,Oaxaca,Mujeres,ND,ND,ND0000000000000
2020,2,Puebla,Hombres,ND,ND,ND0000000000000
2020,2,Puebla,Mujeres,ND,ND,ND0000000000000
2020,2,Quer taro,Hombres,ND,ND,ND0000000000000
2020,2,Quer taro,Mujeres,ND,ND,ND0000000000000
2020,2,Quintana Roo,Hombres,ND,ND,ND0000000000000
2020,2,Quintana Roo,Mujeres,ND,ND,ND0000000000000
2020,2,San Luis Potos ,Hombres,ND,ND,ND0000000000000
2020,2,San Luis Potos ,Mujeres,ND,ND,ND0000000000000
2020,2,Sinaloa,Hombres,ND,ND,ND0000000000000
2020,2,Sinaloa,Mujeres,ND,ND,ND0000000000000
2020,2,Sonora,Hombres,ND,ND,ND0000000000000
2020,2,Sonora,Mujeres,ND,ND,ND0000000000000
2020,2,Tabasco,Hombres,ND,ND,ND0000000000000
2020,2,Tabasco,Mujeres,ND,ND,ND0000000000000
2020,2,Tamaulipas,Hombres,ND,ND,ND0000000000000
2020,2,Tamaulipas,Mujeres,ND,ND,ND0000000000000
2020,2,Tlaxcala,Hombres,ND,ND,ND0000000000000
2020,2,Tlaxcala,Mujeres,ND,ND,ND0000000000000
2020,2,Veracruz,Hombres,ND,ND,ND0000000000000
2020,2,Veracruz,Mujeres,ND,ND,ND0000000000000
2020,2,Yucat n,Hombres,ND,ND,ND0000000000000
2020,2,Yucat n,Mujeres,ND,ND,ND0000000000000
2020,2,Zacatecas,Hombres,ND,ND,ND0000000000000
2020,2,Zacatecas,Mujeres,ND,ND,ND0000000000000
2020,3,Nacional,Hombres,5472169,31620116,17.305973830000000000000
2020,3,Nacional,Mujeres,3176021,19190597,16.549881170000000000000
2020,3,Aguascalientes,Hombres,91713,359255,25.528663480000000000000
2020,3,Aguascalientes,Mujeres,38836,221810,17.50867860000000000000
2020,3,Baja California,Hombres,261788,991601,26.400538120000000000000
2020,3,Baja California,Mujeres,178085,639674,27.839962230000000000000
2020,3,Baja California Sur,Hombres,17831,205024,8.6970305920000000000000
2020,3,Baja California Sur,Mujeres,11520,133457,8.6319938260000000000000
2020,3,Campeche,Hombres,20580,240187,8.5683238480000000000000
2020,3,Campeche,Mujeres,15261,133692,11.415043530000000000000
2020,3,Coahuila,Hombres,248311,800564,31.017008010000000000000
2020,3,Coahuila,Mujeres,124890,484429,25.780867780000000000000
2020,3,Colima,Hombres,18991,201108,9.4431847560000000000000
2020,3,Colima,Mujeres,12774,127752,9.999060680000000000000
2020,3,Chiapas,Hombres,169638,1391193,12.193707130000000000000
2020,3,Chiapas,Mujeres,64433,546271,11.795061430000000000000
2020,3,Chihuahua,Hombres,275471,1010683,27.255924950000000000000
2020,3,Chihuahua,Mujeres,197857,640502,30.890926180000000000000
2020,3,Ciudad de M xico,Hombres,229655,2024362,11.344561890000000000000
2020,3,Ciudad de M xico,Mujeres,151865,1576632,9.6322413850000000000000
2020,3,Durango,Hombres,78892,487751,16.174646490000000000000
2020,3,Durango,Mujeres,41187,281166,14.648641730000000000000
2020,3,Guanajuato,Hombres,401429,1510210,26.581005290000000000000
2020,3,Guanajuato,Mujeres,240612,964083,24.95760220000000000000
2020,3,Guerrero,Hombres,30678,888000,3.454729730000000000000
2020,3,Guerrero,Mujeres,43255,534911,8.0863919420000000000000
2020,3,Hidalgo,Hombres,120690,770245,15.669040370000000000000
2020,3,Hidalgo,Mujeres,85128,444791,19.138876460000000000000
2020,3,Jalisco,Hombres,457963,2188167,20.929069860000000000000
2020,3,Jalisco,Mujeres,218417,1383578,15.786388620000000000000
2020,3,M xico,Hombres,892470,4131913,21.599438320000000000000
2020,3,M xico,Mujeres,388354,2395541,16.211536350000000000000
2020,3,Michoac n,Hombres,122239,1217440,10.040659090000000000000
2020,3,Michoac n,Mujeres,60282,685439,8.7946556880000000000000
2020,3,Morelos,Hombres,58699,482151,12.17440180000000000000
2020,3,Morelos,Mujeres,35777,327746,10.916075250000000000000
2020,3,Nayarit,Hombres,33760,361190,9.3468811430000000000000
2020,3,Nayarit,Mujeres,11511,233328,4.9333984780000000000000
2020,3,Nuevo Le n,Hombres,434667,1616779,26.884750480000000000000
2020,3,Nuevo Le n,Mujeres,195192,950504,20.535631620000000000000
2020,3,Oaxaca,Hombres,69703,1017380,6.8512256970000000000000
2020,3,Oaxaca,Mujeres,143029,728947,19.621316780000000000000
2020,3,Puebla,Hombres,261647,1662146,15.741517290000000000000
2020,3,Puebla,Mujeres,192880,1023305,18.848730340000000000000
2020,3,Quer taro,Hombres,126021,548377,22.980723120000000000000
2020,3,Quer taro,Mujeres,70933,353665,20.056550690000000000000
2020,3,Quintana Roo,Hombres,28122,462919,6.0749288750000000000000
2020,3,Quintana Roo,Mujeres,13788,277693,4.9651953780000000000000
2020,3,San Luis Potos ,Hombres,160988,734805,21.908941830000000000000
2020,3,San Luis Potos ,Mujeres,88412,429513,20.584243080000000000000
2020,3,Sinaloa,Hombres,82748,727725,11.37077880000000000000
2020,3,Sinaloa,Mujeres,45459,445955,10.19362940000000000000
2020,3,Sonora,Hombres,129497,719597,17.995767080000000000000
2020,3,Sonora,Mujeres,93700,438902,21.348729330000000000000
2020,3,Tabasco,Hombres,39978,552995,7.2293601210000000000000
2020,3,Tabasco,Mujeres,21566,267884,8.050499470000000000000
2020,3,Tamaulipas,Hombres,191240,901264,21.219087860000000000000
2020,3,Tamaulipas,Mujeres,130744,567898,23.022444170000000000000
2020,3,Tlaxcala,Hombres,85222,324189,26.28775190000000000000
2020,3,Tlaxcala,Mujeres,54781,205698,26.631761130000000000000
2020,3,Veracruz,Hombres,179562,1987723,9.0335524620000000000000
2020,3,Veracruz,Mujeres,99955,1111957,8.9891065930000000000000
2020,3,Yucat n,Hombres,102804,678332,15.155410620000000000000
2020,3,Yucat n,Mujeres,73849,398348,18.538815310000000000000
2020,3,Zacatecas,Hombres,49172,424841,11.574212470000000000000
2020,3,Zacatecas,Mujeres,31689,235526,13.454565530000000000000
2020,4,Nacional,Hombres,5389190,32457256,16.603960610000000000000
2020,4,Nacional,Mujeres,3352630,20666815,16.222286790000000000000
2020,4,Aguascalientes,Hombres,92713,350289,26.467573920000000000000
2020,4,Aguascalientes,Mujeres,48791,235503,20.717782790000000000000
2020,4,Baja California,Hombres,264481,1022785,25.858904850000000000000
2020,4,Baja California,Mujeres,174098,654042,26.618779830000000000000
2020,4,Baja California Sur,Hombres,17990,226060,7.958064230000000000000
2020,4,Baja California Sur,Mujeres,11668,145513,8.018527550000000000000
2020,4,Campeche,Hombres,18978,255391,7.43095880000000000000
2020,4,Campeche,Mujeres,11585,147217,7.869335740000000000000
2020,4,Coahuila,Hombres,259545,834702,31.094330670000000000000
2020,4,Coahuila,Mujeres,135165,505874,26.719103970000000000000
2020,4,Colima,Hombres,18069,200485,9.012644340000000000000
2020,4,Colima,Mujeres,14197,136181,10.425096010000000000000
2020,4,Chiapas,Hombres,95356,1447528,6.587506420000000000000
2020,4,Chiapas,Mujeres,65180,593472,10.982826490000000000000
2020,4,Chihuahua,Hombres,268092,1004585,26.686840830000000000000
2020,4,Chihuahua,Mujeres,215377,641915,33.552261590000000000000
2020,4,Ciudad de M xico,Hombres,239671,2157907,11.106641760000000000000
2020,4,Ciudad de M xico,Mujeres,152780,1732546,8.818236280000000000000
2020,4,Durango,Hombres,86151,476857,18.066422430000000000000
2020,4,Durango,Mujeres,44134,284913,15.490342670000000000000
2020,4,Guanajuato,Hombres,443989,1543768,28.760085710000000000000
2020,4,Guanajuato,Mujeres,251435,1046479,24.026760210000000000000
2020,4,Guerrero,Hombres,38473,930587,4.134272240000000000000
2020,4,Guerrero,Mujeres,68619,554831,12.367549760000000000000
2020,4,Hidalgo,Hombres,111684,765664,14.586554940000000000000
2020,4,Hidalgo,Mujeres,96007,493112,19.469613390000000000000
2020,4,Jalisco,Hombres,421772,2214905,19.0424420000000000000
2020,4,Jalisco,Mujeres,208977,1432807,14.58514650000000000000
2020,4,M xico,Hombres,801540,4203999,19.066132030000000000000
2020,4,M xico,Mujeres,432576,2656423,16.284153540000000000000
2020,4,Michoac n,Hombres,121447,1218107,9.97014220000000000000
2020,4,Michoac n,Mujeres,62132,709763,8.753907990000000000000
2020,4,Morelos,Hombres,60495,491615,12.30536090000000000000
2020,4,Morelos,Mujeres,35002,343312,10.195390780000000000000
2020,4,Nayarit,Hombres,26792,352340,7.604018850000000000000
2020,4,Nayarit,Mujeres,27677,255716,10.823335260000000000000
2020,4,Nuevo Le n,Hombres,437732,1646560,26.584637060000000000000
2020,4,Nuevo Le n,Mujeres,203813,1000032,20.380647820000000000000
2020,4,Oaxaca,Hombres,78243,1086070,7.204231770000000000000
2020,4,Oaxaca,Mujeres,140124,777524,18.021823120000000000000
2020,4,Puebla,Hombres,262525,1656774,15.845552860000000000000
2020,4,Puebla,Mujeres,165981,1120054,14.819017650000000000000
2020,4,Quer taro,Hombres,145247,592067,24.532189770000000000000
2020,4,Quer taro,Mujeres,79461,394081,20.163621180000000000000
2020,4,Quintana Roo,Hombres,35801,503045,7.116858330000000000000
2020,4,Quintana Roo,Mujeres,14532,302166,4.809277020000000000000
2020,4,San Luis Potos ,Hombres,154307,747866,20.632974360000000000000
2020,4,San Luis Potos ,Mujeres,95630,460064,20.786238440000000000000
2020,4,Sinaloa,Hombres,80594,782475,10.299881790000000000000
2020,4,Sinaloa,Mujeres,52935,484877,10.917201680000000000000
2020,4,Sonora,Hombres,124491,795041,15.658437740000000000000
2020,4,Sonora,Mujeres,101637,531834,19.110662350000000000000
2020,4,Tabasco,Hombres,39038,560422,6.965822180000000000000
2020,4,Tabasco,Mujeres,24149,305871,7.895158420000000000000
2020,4,Tamaulipas,Hombres,216751,918209,23.605845730000000000000
2020,4,Tamaulipas,Mujeres,150724,627054,24.036845310000000000000
2020,4,Tlaxcala,Hombres,79710,341866,23.316153110000000000000
2020,4,Tlaxcala,Mujeres,59895,228453,26.217646520000000000000
2020,4,Veracruz,Hombres,190481,2000712,9.520660640000000000000
2020,4,Veracruz,Mujeres,90374,1187922,7.607738560000000000000
2020,4,Yucat n,Hombres,109905,704385,15.602972810000000000000
2020,4,Yucat n,Mujeres,87838,426234,20.607928980000000000000
2020,4,Zacatecas,Hombres,47127,424190,11.109880010000000000000
2020,4,Zacatecas,Mujeres,30137,251030,12.005338010000000000000
2021,1,Nacional,Hombres,5687086,32671161,17.407052050000000000000
2021,1,Nacional,Mujeres,3266812,20302109,16.090998230000000000000
2021,1,Aguascalientes,Hombres,100116,360857,27.743953980000000000000
2021,1,Aguascalientes,Mujeres,48719,235035,20.728402150000000000000
2021,1,Baja California,Hombres,264680,1022533,25.884739170000000000000
2021,1,Baja California,Mujeres,198927,665201,29.904795690000000000000
2021,1,Baja California Sur,Hombres,18736,225860,8.2954042330000000000000
2021,1,Baja California Sur,Mujeres,15451,157493,9.8105947570000000000000
2021,1,Campeche,Hombres,21761,267095,8.1472884180000000000000
2021,1,Campeche,Mujeres,14991,158925,9.4327512980000000000000
2021,1,Coahuila,Hombres,269720,837300,32.213065810000000000000
2021,1,Coahuila,Mujeres,118330,509519,23.223864080000000000000
2021,1,Colima,Hombres,15199,202119,7.5198274280000000000000
2021,1,Colima,Mujeres,15041,151435,9.9323141940000000000000
2021,1,Chiapas,Hombres,195954,1439906,13.608805020000000000000
2021,1,Chiapas,Mujeres,71420,623719,11.450669290000000000000
2021,1,Chihuahua,Hombres,276582,989290,27.957626180000000000000
2021,1,Chihuahua,Mujeres,207473,615485,33.708863740000000000000
2021,1,Ciudad de M xico,Hombres,258311,2178955,11.854811140000000000000
2021,1,Ciudad de M xico,Mujeres,134138,1691499,7.9301258820000000000000
2021,1,Durango,Hombres,87263,474551,18.38853990000000000000
2021,1,Durango,Mujeres,46289,295678,15.6552060000000000000
2021,1,Guanajuato,Hombres,434450,1541905,28.176184650000000000000
2021,1,Guanajuato,Mujeres,236537,983717,24.045228450000000000000
2021,1,Guerrero,Hombres,46990,841783,5.5821987380000000000000
2021,1,Guerrero,Mujeres,55271,550204,10.045546740000000000000
2021,1,Hidalgo,Hombres,127296,747911,17.020206950000000000000
2021,1,Hidalgo,Mujeres,91694,481089,19.059675030000000000000
2021,1,Jalisco,Hombres,464587,2265715,20.505094420000000000000
2021,1,Jalisco,Mujeres,215743,1469881,14.677582740000000000000
2021,1,M xico,Hombres,772684,4288623,18.017065150000000000000
2021,1,M xico,Mujeres,326076,2495659,13.065727330000000000000
2021,1,Michoac n,Hombres,148228,1238187,11.971374280000000000000
2021,1,Michoac n,Mujeres,87942,700920,12.546652970000000000000
2021,1,Morelos,Hombres,60396,479895,12.585253020000000000000
2021,1,Morelos,Mujeres,30458,326755,9.321356980000000000000
2021,1,Nayarit,Hombres,22792,388965,5.8596531820000000000000
2021,1,Nayarit,Mujeres,15125,245333,6.1650898980000000000000
2021,1,Nuevo Le n,Hombres,478888,1671629,28.647983490000000000000
2021,1,Nuevo Le n,Mujeres,216701,977876,22.160376160000000000000
2021,1,Oaxaca,Hombres,81165,1044482,7.7708376020000000000000
2021,1,Oaxaca,Mujeres,135790,779042,17.430382440000000000000
2021,1,Puebla,Hombres,286068,1741936,16.422417360000000000000
2021,1,Puebla,Mujeres,165007,1035862,15.929438480000000000000
2021,1,Quer taro,Hombres,152334,605485,25.159004760000000000000
2021,1,Quer taro,Mujeres,72964,354855,20.561637850000000000000
2021,1,Quintana Roo,Hombres,31563,529298,5.9631814210000000000000
2021,1,Quintana Roo,Mujeres,17165,314324,5.4609256690000000000000
2021,1,San Luis Potos ,Hombres,167122,721089,23.176334680000000000000
2021,1,San Luis Potos ,Mujeres,112644,474656,23.731713070000000000000
2021,1,Sinaloa,Hombres,79636,816468,9.753719680000000000000
2021,1,Sinaloa,Mujeres,53600,498803,10.745725270000000000000
2021,1,Sonora,Hombres,132625,773422,17.14781840000000000000
2021,1,Sonora,Mujeres,109754,523660,20.959019210000000000000
2021,1,Tabasco,Hombres,45793,582050,7.8675371530000000000000
2021,1,Tabasco,Mujeres,27530,327375,8.4093165330000000000000
2021,1,Tamaulipas,Hombres,208289,922630,22.575572010000000000000
2021,1,Tamaulipas,Mujeres,143052,602904,23.727160540000000000000
2021,1,Tlaxcala,Hombres,81405,328483,24.78210440000000000000
2021,1,Tlaxcala,Mujeres,59360,222910,26.629581450000000000000
2021,1,Veracruz,Hombres,198326,2040458,9.7196805820000000000000
2021,1,Veracruz,Mujeres,87444,1130648,7.7339720230000000000000
2021,1,Yucat n,Hombres,110144,691383,15.930967350000000000000
2021,1,Yucat n,Mujeres,102944,457081,22.522047510000000000000
2021,1,Zacatecas,Hombres,47983,410898,11.677593950000000000000
2021,1,Zacatecas,Mujeres,33232,244566,13.588152070000000000000
2021,2,Nacional,Hombres,5576542,33577390,16.608027010000000000000
2021,2,Nacional,Mujeres,3376043,21665358,15.582678120000000000000
2021,2,Aguascalientes,Hombres,96584,361768,26.697773160000000000000
2021,2,Aguascalientes,Mujeres,48091,245633,19.578395410000000000000
2021,2,Baja California,Hombres,261959,1073704,24.397692470000000000000
2021,2,Baja California,Mujeres,172058,690783,24.907677230000000000000
2021,2,Baja California Sur,Hombres,19414,240077,8.0865722250000000000000
2021,2,Baja California Sur,Mujeres,12735,167822,7.588397230000000000000
2021,2,Campeche,Hombres,21862,265849,8.22346520000000000000
2021,2,Campeche,Mujeres,16773,164524,10.194865190000000000000
2021,2,Coahuila,Hombres,276486,865450,31.947079550000000000000
2021,2,Coahuila,Mujeres,129661,530787,24.428066250000000000000
2021,2,Colima,Hombres,19231,211359,9.098737220000000000000
2021,2,Colima,Mujeres,15059,157548,9.5583568180000000000000
2021,2,Chiapas,Hombres,111894,1518756,7.3674770670000000000000
2021,2,Chiapas,Mujeres,77586,678717,11.431274010000000000000
2021,2,Chihuahua,Hombres,288027,1033093,27.880065010000000000000
2021,2,Chihuahua,Mujeres,209284,644660,32.464244720000000000000
2021,2,Ciudad de M xico,Hombres,257188,2344779,10.968539040000000000000
2021,2,Ciudad de M xico,Mujeres,151118,1772648,8.5249863480000000000000
2021,2,Durango,Hombres,88722,494567,17.939328750000000000000
2021,2,Durango,Mujeres,49149,309859,15.861730660000000000000
2021,2,Guanajuato,Hombres,453015,1569758,28.858906910000000000000
2021,2,Guanajuato,Mujeres,241631,1073672,22.505103980000000000000
2021,2,Guerrero,Hombres,56972,900449,6.3270657190000000000000
2021,2,Guerrero,Mujeres,50383,607810,8.2892680280000000000000
2021,2,Hidalgo,Hombres,138139,785968,17.575651930000000000000
2021,2,Hidalgo,Mujeres,91133,510694,17.844932580000000000000
2021,2,Jalisco,Hombres,452452,2313882,19.553806110000000000000
2021,2,Jalisco,Mujeres,224400,1510818,14.852881020000000000000
2021,2,M xico,Hombres,748317,4407976,16.976430910000000000000
2021,2,M xico,Mujeres,387925,2868904,13.521714220000000000000
2021,2,Michoac n,Hombres,158532,1237056,12.815264630000000000000
